1201,,C88C,B6,09,5A,,,,,LDA,DEFDRV,* GET DEFAULT DISK NUMBER
1202,,C88F,97,EB,,,,,,STA,DCDRV,* STORE IN DSKCON PARAMETER
1203,,C891,CE,09,4C,,,,,LDU,#DNAMBF,DISK FILENAME BUFFER
1204,,C894,CC,20,08,,,,,LDD,#$2008,STORE 8 BLANKS IN RAM (DEFAULT FILE NAME)
1205,,C897,A7,C0,,,,,LC897,STA,",U+",STORE A BLANK IN FILE NAME
1206,,C899,5A,,,,,,,DECB,,DECREMENT COUNTER
1207,,C89A,26,FB,,,,,,BNE,LC897,BRANCH IF NOT DONE
1208,,C89C,C6,03,,,,,,LDB,#$03,3 BYTES IN EXTENSION
1209,,C89E,BD,A5,9A,,,,,JSR,LA59A,MOVE B BYTES FROM (X) TO (U)
1210,,C8A1,BD,87,48,,,,,JSR,L8748,EVALUATE A STRING EXPRESSION
1211,,C8A4,33,84,,,,,,LEAU,",X",POINT U TO START OF STRING
1212,,C8A6,C1,02,,,,,,CMPB,#$02,* CHECK LENGTH OF STRING AND
1213,,C8A8,25,12,,,,,,BLO,LC8BC,* BRANCH IF < 2
1214,,C8AA,A6,41,,,,,,LDA,"$01,U",= GET 2ND CHARACTER IN STRING AND
1215,,C8AC,81,3A,,,,,,CMPA,#':',= CHECK FOR COLON
1216,,C8AE,26,0C,,,,,,BNE,LC8BC,BRANCH IF NO DRIVE NUMBER
1217,,C8B0,A6,C4,,,,,,LDA,",U",* GET 1ST CHARACTER
1218,,C8B2,81,30,,,,,,CMPA,#'0',* IN STRING AND
1219,,C8B4,25,06,,,,,,BLO,LC8BC,* CHECK TO SEE
1220,,C8B6,81,33,,,,,,CMPA,#'3',* IF IT IS IN
1221,,C8B8,22,02,,,,,,BHI,LC8BC,* THE RANGE 0-3
1222,,C8BA,8D,33,,,,,,BSR,LC8EF,GET DRIVE NUMBER
1223,,C8BC,8E,09,4C,,,,LC8BC,LDX,#DNAMBF,POINT X TO FILE NAME BUFFER
1224,,C8BF,5C,,,,,,,INCB,,COMPENSATE FOR DECB BELOW
1225,,C8C0,5A,,,,,,LC8C0,DECB,,DECREMENT STRING LENGTH
1226,,C8C1,26,0C,,,,,,BNE,LC8CF,BRANCH IF MORE CHARACTERS IN STRING
1227,,C8C3,32,61,,,,,,LEAS,"$01,S",CLEAN UP STACK - REMOVE DRIVE FLAG
1228,,C8C5,8C,09,4C,,,,,CMPX,#DNAMBF,POINTER STILL AT START OF BUFFER?
1229,,C8C8,26,67,,,,,,BNE,LC931,RETURN IF NOT
1230,,C8CA,C6,3E,,,,,LC8CA,LDB,#2*31,'BAD FILENAME' ERROR IF NULL FILENAME
1231,,C8CC,7E,AC,46,,,,,JMP,LAC46,ERROR HANDLER
1232,,C8CF,A6,C0,,,,,LC8CF,LDA,",U+",GET A CHARACTER FROM STRING
1233,,C8D1,81,2E,,,,,,CMPA,#'.',LOOK FOR PERIOD?
1234,,C8D3,27,2D,,,,,,BEQ,LC902,YES
1235,,C8D5,81,2F,,,,,,CMPA,#'/',SLASH?
1236,,C8D7,27,29,,,,,,BEQ,LC902,YES
1237,,C8D9,81,3A,,,,,,CMPA,#':',COLON?
1238,,C8DB,27,09,,,,,,BEQ,LC8E6,YES
1239,,C8DD,8C,09,54,,,,,CMPX,#DEXTBF,COMPARE POINTER TO END OF FILENAME BUFFER
1240,,C8E0,27,E8,,,,,,BEQ,LC8CA,'BAD FILENAME' ERROR - FILENAME TOO LONG
1241,,C8E2,8D,3E,,,,,,BSR,LC922,PUT A CHARACTER IN FILENAME
1242,,C8E4,20,DA,,,,,,BRA,LC8C0,GET ANOTHER CHARACTER FROM STRING
1243,,C8E6,8D,DD,,,,,LC8E6,BSR,LC8C5,'BAD FILENAME' ERROR IF NO FILENAME YET
1244,,C8E8,8D,05,,,,,,BSR,LC8EF,GET DRIVE NUMBER
1245,,C8EA,5D,,,,,,,TSTB,,* CHECK LENGTH OF STRING
1246,,C8EB,26,DD,,,,,,BNE,LC8CA,* 'BAD FILENAME' ERROR IF MORE CHARACTERS LEFT
1247,,C8ED,35,82,,,,,LC8ED,PULS,"A,PC",REMOVE DRIVES FLAG FROM STACK AND RETURN
1248,,,,,,,,,,,,
1249,,,,,,,,,* GRAB DRIVE NUMBER,,,
1250,,C8EF,63,62,,,,,LC8EF,COM,"$02,S",TOGGLE DRIVE FLAG
1251,,C8F1,27,D7,,,,,,BEQ,LC8CA,'BAD FILENAME' ERROR IF DRIVE NUMBER DEFINED TWICE
1252,,C8F3,A6,C1,,,,,,LDA,",U++",ASCII VALUE OF DRIVE NUMBER TO ACCA
1253,,C8F5,C0,02,,,,,,SUBB,#$02,DECREMENT STRING LENGTH BY 2 FOR DRIVE (:X)
1254,,C8F7,80,30,,,,,,SUBA,#'0',SUBTRACT ASCII BIAS
1255,,C8F9,25,CF,,,,,,BLO,LC8CA,DRIVE NUMBER TOO LOW - 'BAD FILENAME' ERROR
1256,,C8FB,81,03,,,,,,CMPA,#$03,MAX OF 4 DRIVES
1257,,C8FD,22,CB,,,,,,BHI,LC8CA,DRIVE NUMBER TOO HIGH - 'BAD FILENAME' ERROR
1258,,C8FF,97,EB,,,,,,STA,DCDRV,STORE IN DSKCON DRIVE NUMBER
1259,,C901,39,,,,,,,RTS,,
1260,,,,,,,,,,,,
1261,,,,,,,,,* GRAB EXTENSION,,,
1262,,C902,8D,C1,,,,,LC902,BSR,LC8C5,'BAD FILENAME' ERROR IF NO FILENAME YET
1263,,C904,8E,09,57,,,,,LDX,#DNAMBF+11,POINT X TO END OF EXTENSION BUFFER
1264,,C907,86,20,,,,,,LDA,#SPACE,BLANK
1265,,C909,A7,82,,,,,LC909,STA,",-X",*
1266,,C90B,8C,09,54,,,,,CMPX,#DEXTBF,* FILL EXTENSION WITH
1267,,C90E,26,F9,,,,,,BNE,LC909,* BLANKS (DEFAULT)
1268,,C910,5A,,,,,,LC910,DECB,,DECREMENT STRING COUNTER
1269,,C911,27,DA,,,,,,BEQ,LC8ED,RETURN IF ZERO
1270,,C913,A6,C0,,,,,,LDA,",U+",GET A CHARACTER FROM STRING
1271,,C915,81,3A,,,,,,CMPA,#':',*CHECK FOR DRIVE SEPARATOR
1272,,C917,27,CD,,,,,,BEQ,LC8E6,*
1273,,C919,8C,09,57,,,,,CMPX,#DNAMBF+11,=CHECK FOR END OF ESTENSION RAM BUFFER &
1274,,C91C,27,AC,,,,,,BEQ,LC8CA,='BAD FILENAME' ERROR IF EXTENSION TOO LONG
1275,,C91E,8D,02,,,,,,BSR,LC922,PUT A CHARACTER IN EXTENSION BUFFER
1276,,C920,20,EE,,,,,,BRA,LC910,GET ANOTHER EXTENSION CHARACTER
1277,,,,,,,,,,,,
1278,,,,,,,,,* INSERT CHARACTER INTO FILENAME OR EXTENSION,,,
1279,,C922,A7,80,,,,,LC922,STA,",X+",STORE CHARACTER IN FILENAME BUFFER
1280,,C924,27,A4,,,,,,BEQ,LC8CA,'BAD FILENAME' ERROR; ZEROES ARE ILLEGAL
1281,,C926,81,2E,,,,,,CMPA,#'.',PERIOD?
1282,,C928,27,A0,,,,,,BEQ,LC8CA,'BAD FILENAME' ERROR IF PERIOD
1283,,C92A,81,2F,,,,,,CMPA,#'/',SLASH?
1284,,C92C,27,9C,,,,,,BEQ,LC8CA,'BAD FILENAME' ERROR IF SLASH
1285,,C92E,4C,,,,,,,INCA,,CHECK FOR $FF
1286,,C92F,27,99,,,,,,BEQ,LC8CA,'BAD FILENAME' ERROR IF $FF
1287,,C931,39,,,,,,LC931,RTS,,
1288,,,,,,,,,,,,
1289,,,,,,,,,* SAVE COMMAND,,,
1290,,C932,81,4D,,,,,SAVE,CMPA,#'M',*
1291,,C934,10,27,05,54,,,,LBEQ,LCE8C,*BRANCH IF SAVEM
1292,,C938,8D,4B,,,,,,BSR,LC985,"GO GET FILENAME, ETC. FROM BASIC"
1293,,C93A,9E,8A,,,,,,LDX,ZERO,ZERO OUT X REG
1294,,C93C,BF,09,57,,,,,STX,DFLTYP,SET FILE TYPE AND ASCII FLAG TO ZERO
1295,,C93F,9D,A5,,,,,,JSR,GETCCH,GET CURRENT INPUT CHARACTER FROM BASIC
1296,,C941,27,21,,,,,,BEQ,LC964,BRANCH IF END OF LINE
1297,,C943,BD,B2,6D,,,,,JSR,SYNCOMMA,SYNTAX CHECK FOR COMMA
1298,,C946,C6,41,,,,,,LDB,#'A',*ASCII FILE?
1299,,C948,BD,B2,6F,,,,,JSR,LB26F,*SYNTAX CHECK ON CONTENTS OF ACCB
1300,,C94B,26,E4,,,,,,BNE,LC931,RETURN IF NO MORE CHARACTERS ON LINE
1301,,C94D,73,09,58,,,,,COM,DASCFL,SET CRUNCHED/ASCII FLAG TO ASCII
1302,,C950,8D,04,,,,,,BSR,LC956,OPEN A SEQUENTIAL FILE FOR OUTPUT
1303,,C952,4F,,,,,,,CLRA,,SET ZERO FLAG - CAUSE ENTIRE FILE TO BE LISTED
1304,,C953,7E,B7,64,,,,,JMP,LIST,'LIST' THE FILE TO CONSOLE OUT
1305,,,,,,,,,,,,
1306,,,,,,,,,* OPEN A SEQUENTIAL FILE FOR INPUT/OUTPUT - USE THE SYSTEM,,,
1307,,,,,,,,,* FCB LOCATED AT THE TOP OF FCBS,,,
1308,,C956,86,4F,,,,,LC956,LDA,#'O',OUTPUT FILE TYPE
1309,,C958,8C,86.0,49.0,,,,LC958,CMPX,#$8649,SKIP TWO BYTES
1310,,C959,86,49,,,,,LC959,LDA,#'I',INPUT FILE TYPE
1311,,C95B,F6,09,5B,,,,,LDB,FCBACT,GET NUMBER OF RESERVED FILES CURRENTLY RESERVED
1312,,C95E,5C,,,,,,,INCB,,ADD ONE - USE ONE ABOVE HIGHEST RESERVED FCB
1313,,C95F,D7,6F,,,,,,STB,DEVNUM,SAVE IT IN DEVICE NUMBER
1314,,C961,7E,C4,68,,,,,JMP,LC468,OPEN A FILE & INITIALIZE FCB
1315,,,,,,,,,* SAVE A CRUNCHED FILE - A PREAMBLE OF THREE BYTES WILL PRECEED CRUNCHED,,,
1316,,,,,,,,,"* FILES: BYTE 1 = $FF, 2,3 = LENGTH OF BASIC PROGRAM",,,
1317,,C964,8D,F0,,,,,LC964,BSR,LC956,OPEN A SEQUENTIAL FILE FOR OUTPUT
1318,,C966,86,FF,,,,,,LDA,#$FF,BASIC FILE FLAG
1319,,C968,BD,CB,52,,,,,JSR,LCB52,CONSOLE OUT
1320,,C96B,DC,1B,,,,,,LDD,VARTAB,LOAD ACCD WITH START OF VARIABLES
1321,,C96D,93,19,,,,,,SUBD,TXTTAB,SUBTRACT START OF BASIC
1322,,C96F,BD,CB,52,,,,,JSR,LCB52,CONSOLE OUT FILE LENGTH MS BYTE
1323,,C972,1F,98,,,,,,TFR,"B,A",PULL LS BYTE INTO ACCA
1324,,C974,BD,CB,52,,,,,JSR,LCB52,CONSOLE OUT FILE LENGTH LS BYTE
1325,,C977,9E,19,,,,,,LDX,TXTTAB,POINT X TO START OF BASIC
1326,,C979,A6,80,,,,,LC979,LDA,",X+",GET BYTE FROM BASIC
1327,,C97B,BD,CB,52,,,,,JSR,LCB52,SEND TO CONSOLE OUT
