0601,,C43E,BD,B2,6D,,,,,JSR,SYNCOMMA,SYNTAX CHECK FOR COMMA
0602,,C441,8E,C2,94,,,,,LDX,#DATEXT,POINT TO 'DAT' FOR EXTENSION
0603,,C444,BD,C8,8A,,,,,JSR,LC88A,GET FILENAME FROM BASIC
0604,,C447,CC,01,FF,,,,,LDD,#$01FF,DEFAULT DISK FILE TYPE AND ASCII FLAG
0605,,C44A,FD,09,57,,,,,STD,DFLTYP,"SAVE DEFAULT VALUES: DATA, ASCII"
0606,,C44D,8E,01,00,,,,,LDX,#SECLEN,DEFAULT RECORD LENGTH - 1 PAGE
0607,,C450,9D,A5,,,,,,JSR,GETCCH,GET CHAR FROM BASIC
0608,,C452,27,08,,,,,,BEQ,LC45C,BRANCH IF END OF LINE
0609,,C454,BD,B2,6D,,,,,JSR,SYNCOMMA,SYNTAX CHECK FOR COMMA
0610,,C457,BD,B3,E6,,,,,JSR,LB3E6,EVALUATE EXPRESSION
0611,,C45A,9E,52,,,,,,LDX,FPA0+2,GET EVALUATED EXPRESSION
0612,,C45C,BF,09,7C,,,,LC45C,STX,DFFLEN,RECORD LENGTH
0613,,C45F,10,27,EF,E7,,,,LBEQ,LB44A,"IF = 0, THEN 'ILLEGAL FUNCTION CALL'"
0614,,C463,BD,A5,C7,,,,,JSR,LA5C7,ERROR IF ANY FURTHER CHARACTERS ON LINE
0615,,C466,35,06,,,,,,PULS,"A,B",GET MODE AND FILE NUMBER
0616,,,,,,,,,,,,
0617,,,,,,,,,* OPEN DISK FILE FOR READ OR WRITE,,,
0618,,C468,34,02,,,,,LC468,PSHS,A,SAVE MODE ON STACK
0619,,C46A,BD,C7,19,,,,,JSR,LC719,POINT X TO FCB FOR THIS FILE
0620,,C46D,10,26,E1,AB,,,,LBNE,LA61C,'FILE ALREADY OPEN' ERROR IF FILE OPEN
0621,,C471,9F,F1,,,,,,STX,FCBTMP,SAVE FILE BUFFER POINTER
0622,,C473,BD,C7,6D,,,,,JSR,LC76D,MAKE SURE FILE ALLOC TABLE IS VALID
0623,,C476,BD,C6,5F,,,,,JSR,LC65F,SCAN DIRECTORY FOR 'FILENAME.EXT'
0624,,C479,35,04,,,,,,PULS,B,GET MODE
0625,,C47B,86,10,,,,,,LDA,#INPFIL,INPUT TYPE FILE
0626,,C47D,34,02,,,,,,PSHS,A,SAVE FILE TYPE ON STACK
0627,,C47F,C1,49,,,,,,CMPB,#'I',INPUT MODE?
0628,,C481,26,1F,,,,,,BNE,LC4A2,BRANCH IF NOT
0629,,,,,,,,,,,,
0630,,,,,,,,,* OPEN A SEQUENTIAL FILE FOR INPUT,,,
0631,,C483,BD,C6,B8,,,,,JSR,LC6B8,CHECK TO SEE IF DIRECTORY MATCH IS FOUND
0632,,C486,BD,C7,D7,,,,,JSR,LC7D7,CHECK TO SEE IF FILE ALREADY OPEN
0633,,C489,BE,09,74,,,,,LDX,V974,GET RAM DIRECTORY BUFFER
0634,,C48C,EC,0B,,,,,,LDD,"DIRTYP,X",GET FILE TYPE AND ASCII FLAG
0635,,C48E,FD,09,57,,,,,STD,DFLTYP,SAVE IN RAM IMAGE
0636,,C491,8D,6D,,,,,,BSR,LC500,INITIALIZE FILE BUFFER CONTROL BLOCK
0637,,C493,BD,C5,FA,,,,,JSR,LC5FA,GO FILL DATA BUFFER
0638,,C496,BD,C7,25,,,,LC496,JSR,LC725,POINT X TO PROPER FILE ALLOCATION TABLE
0639,,C499,6C,00,,,,,,INC,"FAT0,X",ADD ONE TO FAT ACTIVE FILE COUNTER
0640,,C49B,9E,F1,,,,,,LDX,FCBTMP,GET FILE BUFFER POINTER
0641,,C49D,35,02,,,,,,PULS,A,GET FILE TYPE
0642,,C49F,A7,00,,,,,,STA,"FCBTYP,X",SAVE IT IN FCB
0643,,C4A1,39,,,,,,,RTS,,
0644,,C4A2,68,E4,,,,,LC4A2,ASL,",S",SET FILE TYPE TO OUTPUT
0645,,C4A4,C1,4F,,,,,,CMPB,#'O',FILE MODE = OUTPUT?
0646,,C4A6,26,1A,,,,,,BNE,LC4C2,BRANCH IF NOT
0647,,,,,,,,,,,,
0648,,,,,,,,,* OPEN A SEQUENTIAL FILE FOR OUTPUT,,,
0649,,C4A8,7D,09,73,,,,,TST,V973,DOES FILE EXIST ON DIRECTORY?
0650,,C4AB,27,0F,,,,,,BEQ,LC4BC,BRANCH IF NOT
0651,,C4AD,BD,C6,CF,,,,,JSR,LC6CF,KILL THE OLD FILE
0652,,C4B0,B6,09,73,,,,,LDA,V973,* GET DIRECTORY SECTOR NUMBER OF OLD FILE AND
0653,,C4B3,B7,09,77,,,,,STA,V977,* SAVE IT AS FIRST FREE DIRECTORY ENTRY
0654,,C4B6,BE,09,74,,,,,LDX,V974,=GET RAM DIRECTORY IMAGE OF OLD FILE AND
0655,,C4B9,BF,09,78,,,,,STX,V978,=SAVE IT AS FIRST FREE DIRECTORY ENTRY
0656,,,,,,,,,,,,
0657,,C4BC,8D,7C,,,,,LC4BC,BSR,LC53A,SET UP NEW DIRECTORY ENTRY ON DISK
0658,,C4BE,8D,4B,,,,,,BSR,LC50B,INITIALIZE FILE BUFFER
0659,,C4C0,20,D4,,,,,,BRA,LC496,FLAG AND MAP FCB AS BEING USED
0660,,C4C2,C1,52,,,,,LC4C2,CMPB,#'R',FILE MODE = R (RANDOM)?
0661,,C4C4,27,06,,,,,,BEQ,LC4CC,BRANCH IF SO
0662,,C4C6,C1,44,,,,,,CMPB,#'D',FILE MODE = D (DIRECT)?
0663,,C4C8,10,26,E1,4A,,,,LBNE,LA616,'BAD FILE MODE' ERROR IF NOT
0664,,,,,,,,,,,,
0665,,,,,,,,,* OPEN A RANDOM/DIRECT FILE,,,
0666,,C4CC,68,E4,,,,,LC4CC,ASL,",S",SET FILE TYPE TO DIRECT
0667,,C4CE,FC,09,48,,,,,LDD,RNBFAD,* GET ADDRESS OF RANDOM FILE BUFFER AREA
0668,,C4D1,34,06,,,,,,PSHS,"B,A",* AND SAVE IT ON THE STACK
0669,,C4D3,F3,09,7C,,,,,ADDD,DFFLEN,ADD THE RECORD LENGTH
0670,,C4D6,25,06,,,,,,BLO,LC4DE,'OB' ERROR IF SUM > $FFFF
0671,,C4D8,10,B3,09,4A,,,,CMPD,FCBADR,IS IT > THAN FCB DATA AREA?
0672,,C4DC,23,05,,,,,,BLS,LC4E3,BRANCH IF NOT
0673,,C4DE,C6,3A,,,,,LC4DE,LDB,#2*29,'OUT OF BUFFER SPACE' ERROR
0674,,C4E0,7E,AC,46,,,,,JMP,LAC46,JUMP TO ERROR HANDLER
0675,,C4E3,34,06,,,,,LC4E3,PSHS,"B,A",SAVE END OF RANDOM BUFFER ON STACK
0676,,C4E5,7D,09,73,,,,,TST,V973,DID THIS FILE EXIST
0677,,C4E8,26,02,,,,,,BNE,LC4EC,BRANCH IF SO
0678,,C4EA,8D,4E,,,,,,BSR,LC53A,SET UP NEW FILE IN DIRECTORY
0679,,C4EC,8D,12,,,,,LC4EC,BSR,LC500,INITIALIZE FILE BUFFER
0680,,C4EE,63,0D,,,,,,COM,"FCBSOF,X","* SET FCBSOF,X TO $FF (ILLEGAL SECTOR OFFSET) WHICH WILL"
0681,,,,,,,,,*,,,* FORCE NEW SECTOR DATA TO BE READ IN DURING GET/PUT
0682,,C4F0,6C,08,,,,,,INC,"FCBREC+1,X",INITIALIZE RECORD NUMBER = 1
0683,,C4F2,35,46,,,,,,PULS,"A,B,U","U = START OF RANDOM FILE BUFFER AREA, ACCD = END"
0684,,C4F4,FD,09,48,,,,,STD,RNBFAD,SAVE NEW START OF RANDOM FILE BUFFER AREA
0685,,C4F7,EF,0B,,,,,,STU,"FCBBUF,X",SAVE BUFFER START IN FCB
0686,,C4F9,FE,09,7C,,,,,LDU,DFFLEN,* GET RANDOM FILE RECORD LENGTH
0687,,C4FC,EF,09,,,,,,STU,"FCBRLN,X",* AND SAVE IT IN FCB
0688,,C4FE,20,96,,,,,,BRA,LC496,"SET FAT FLAG, SAVE FILE TYPE IN FCB"
0689,,,,,,,,,,,,
0690,,,,,,,,,* INITIALIZE FCB DATA FOR INPUT,,,
0691,,C500,8D,09,,,,,LC500,BSR,LC50B,INITIALIZE FCB
0692,,C502,FE,09,74,,,,,LDU,V974,GET RAM DIRECTORY IMAGE
0693,,C505,EE,4E,,,,,,LDU,"DIRLST,U",*GET NUMBER OF BYTES IN LAST SECTOR OF FILE
0694,,C507,EF,88,13,,,,,STU,"FCBLST,X",*SAVE IT IN FCB
0695,,C50A,39,,,,,,,RTS,,
0696,,,,,,,,,* INITIALIZE FILE CONTROL BLOCK,,,
0697,,C50B,9E,F1,,,,,LC50B,LDX,FCBTMP,GET CURRENT FILE BUFFER
0698,,C50D,C6,19,,,,,,LDB,#FCBCON,CLEAR FCB CONTROL BYTES
0699,,C50F,6F,80,,,,,LC50F,CLR,",X+",CLEAR A BYTE
0700,,C511,5A,,,,,,,DECB,,DECREMENT COUNTER
0701,,C512,26,FB,,,,,,BNE,LC50F,BRANCH IF NOT DONE
0702,,C514,9E,F1,,,,,,LDX,FCBTMP,GET CURRENT FILE BUFFER ADDRESS BACK
0703,,C516,96,EB,,,,,,LDA,DCDRV,*GET CURRENT DRIVE NUMBER AND
0704,,C518,A7,01,,,,,,STA,"FCBDRV,X",*SAVE IT IN FCB
0705,,C51A,B6,09,76,,,,,LDA,V976,=GET FIRST GRANULE -
0706,,C51D,A7,02,,,,,,STA,"FCBFGR,X",=SAVE IT AS THE STARTING GRANULE NUMBER AND
0707,,C51F,A7,03,,,,,,STA,"FCBCGR,X",=SAVE IT AS CURRENT GRANULE NUMBER
0708,,C521,F6,09,73,,,,,LDB,V973,GET DIRECTORY SECTOR NUMBER
0709,,C524,C0,03,,,,,,SUBB,#$03,SUBTRACT 3 - DIRECTORY SECTORS START AT 3
0710,,C526,58,,,,,,,ASLB,,* MULTIPLY SECTORS
0711,,C527,58,,,,,,,ASLB,,* BY 8 (8 DIRECTORY
0712,,C528,58,,,,,,,ASLB,,* ENTRIES PER SECTOR)
0713,,C529,34,04,,,,,,PSHS,B,SAVE SECTOR OFFSET
0714,,C52B,FC,09,74,,,,,LDD,V974,GET RAM DIRECTORY IMAGE
0715,,C52E,83,06,00,,,,,SUBD,#DBUF0,SUBTRACT RAM OFFSET
0716,,C531,86,08,,,,,,LDA,#$08,8 DIRECTORY ENTRIES/SECTOR
0717,,C533,3D,,,,,,,MUL,,NOW ACCA CONTAINS 0-7
0718,,C534,AB,E0,,,,,,ADDA,",S+",ACCA CONTAINS DIRECTORY ENTRY (0-71)
0719,,C536,A7,88,12,,,,,STA,"FCBDIR,X",SAVE DIRECTORY ENTRY NUMBER
0720,,C539,39,,,,,,,RTS,,
0721,,,,,,,,,,,,
0722,,,,,,,,,* SET UP DIRECTORY AND UPDATE FILE ALLOCATION TABLE ENTRY IN FIRST UNUSED SECTOR,,,
0723,,C53A,C6,38,,,,,,LDB,#28*2,'DISK FULL' ERROR
0724,,C53C,B6,09,77,,,,,LDA,V977,GET SECTOR NUMBER OF FIRST EMPTY DIRECTORY ENTRY
0725,,C53F,10,27,E7,03,,,,LBEQ,LAC46,'DISK FULL' ERROR IF NO EMPTY DIRECTORY ENTRIES
0726,,C543,B7,09,73,,,,,STA,V973,SAVE SECTOR NUMBER OF FIRST EMPTY DIRECTORY ENTRY
0727,,C546,97,ED,,,,,,STA,DSEC,SAVE SECTOR NUMBER IN DSKCON REGISTER
0728,,C548,C6,02,,,,,,LDB,#$02,READ OP CODE
0729,,C54A,D7,EA,,,,,,STB,DCOPC,SAVE IN DSKCON REGISTER
0730,,C54C,BD,D5,FF,,,,,JSR,LD5FF,READ SECTOR
0731,,C54F,BE,09,78,,,,,LDX,V978,* GET ADDRESS OF RAM IMAGE OF UNUSED DIRECTORY
0732,,C552,BF,09,74,,,,,STX,V974,* ENTRY AND SAVE AS CURRENT USED RAM IMAGE
0733,,C555,33,84,,,,,,LEAU,",X","(TFR X,U) POINT U TO DIRECTORY RAM IMAGE"
0734,,C557,C6,20,,,,,,LDB,#DIRLEN,SET COUNTER TO CLEAR 32 BYTES (DIRECTORY ENTRY)
0735,,C559,6F,80,,,,,LC559,CLR,",X+",CLEAR BYTE
0736,,C55B,5A,,,,,,,DECB,,DECREMENT COUNTER
0737,,C55C,26,FB,,,,,,BNE,LC559,CONTINUE IF NOT DONE
0738,,C55E,8E,09,4C,,,,,LDX,#DNAMBF,POINT TO FILENAME AND EXTENSION RAM IMAGE
0739,,C561,C6,0B,,,,,,LDB,#11,11 BYTES IN FILENAME AND EXTENSION
0740,,C563,BD,A5,9A,,,,,JSR,LA59A,MOVE B BYTES FROM X TO U
0741,,C566,FC,09,57,,,,,LDD,DFLTYP,GET FILE TYPE AND ASCII FLAG
0742,,C569,ED,40,,,,,,STD,",U",SAVE IN RAM IMAGE
0743,,C56B,C6,21,,,,,,LDB,#33,FIRST GRANULE TO CHECK
0744,,C56D,BD,C7,8F,,,,,JSR,LC78F,FIND THE FIRST FREE GRANULE
0745,,C570,B7,09,76,,,,,STA,V976,SAVE IN RAM
0746,,C573,A7,42,,,,,,STA,"$02,U",SAVE IN RAM IMAGE OF DIRECTORY TRACK
0747,,C575,C6,03,,,,,,LDB,#$03,* GET WRITE OPERATION CODE AND SAVE
0748,,C577,D7,EA,,,,,,STB,DCOPC,* IT IN DSKCON REGISTER
0749,,C579,BD,D5,FF,,,,,JSR,LD5FF,GO WRITE A SECTOR IN DIRECTORY
0750,,C57C,34,56,,,,,LC57C,PSHS,"U,X,B,A",SAVE REGISTERS
0751,,C57E,BD,C7,25,,,,,JSR,LC725,POINT X TO FILE ALLOCATION TABLE
0752,,C581,6C,01,,,,,,INC,"FAT1,X",INDICATE NEW DATA IN FILE ALLOC TABLE
0753,,C583,A6,01,,,,,,LDA,"FAT1,X",GET NEW DATA FLAG
0754,,C585,B1,09,7A,,,,,CMPA,WFATVL,* HAVE ENOUGH GRANULES BEEN REMOVED FROM THE FAT TO
0755,,,,,,,,,*,,,* CAUSE THE FAT TO BE WRITTEN TO THE DISK
0756,,C588,25,03,,,,,,BLO,LC58D,RETURN IF NO NEED TO WRITE OUT ALLOCATION TABLE
0757,,C58A,BD,C6,F1,,,,,JSR,LC6F1,WRITE FILE ALLOCATION SECTOR TO DISK
0758,,C58D,35,D6,,,,,LC58D,PULS,"A,B,X,U,PC",RESTORE REGISTERS
0759,,,,,,,,,,,,
0760,,,,,,,,,* CONSOLE IN RAM VECTOR,,,
0761,,C58F,96,6F,,,,,DVEC4,LDA,DEVNUM,GET DEVICE NUMBER
0762,,C591,10,2F,C7,5C,,,,LBLE,XVEC4,BRANCH IF NOT DISK FILE
0763,,C595,32,62,,,,,,LEAS,"$02,S",GET RID OF RETURN ADDRESS
0764,,C597,34,14,,,,,LC597,PSHS,"X,B",SAVE REGISTERS
0765,,C599,0F,70,,,,,,CLR,CINBFL,CLEAR BUFFER NOT EMPTY FLAG
0766,,C59B,8E,09,26,,,,,LDX,#FCBV1-2,POINT TO FILE BUFFER VECTOR TABLE
0767,,C59E,D6,6F,,,,,,LDB,DEVNUM,GET ACTIVE DISK FILE NUMBER
0768,,C5A0,58,,,,,,,ASLB,,TIMES 2 - TWO BYTES PER FCB ADDRESS
0769,,C5A1,AE,85,,,,,,LDX,"B,X",NOW X POINTS TO FILE BUFFER
0770,,C5A3,E6,84,,,,,,LDB,"FCBTYP,X",GET FILE TYPE
0771,,C5A5,C1,40,,,,,,CMPB,#RANFIL,IS THIS A RANDOM (DIRECT) FILE?
0772,,C5A7,26,16,,,,,,BNE,LC5BF,BRANCH IF NOT
0773,,,,,,,,,,,,
0774,,,,,,,,,* GET A BYTE FROM A RANDOM FILE - RETURN CHAR IN ACCA,,,
0775,,C5A9,EC,88,15,,,,,LDD,"FCBGET,X",GET THE RECORD COUNTER
0776,,C5AC,10,A3,09,,,,,CMPD,"FCBRLN,X",*COMPARE TO RECORD LENGTH AND
0777,,C5AF,24,20,,,,,,BHS,LC5D1,*BRANCH TO BUFFER EMPTY IF >= RECORD LENGTH
0778,,C5B1,C3,00,01,,,,,ADDD,#$0001,= ADD ONE TO RECORD POINTER AND
0779,,C5B4,ED,88,15,,,,,STD,"FCBGET,X",= SAVE IT IN FCB
0780,,C5B7,AE,0B,,,,,,LDX,"FCBBUF,X",* POINT X TO START OF RANDOM FILE BUFFER AND
0781,,C5B9,30,8B,,,,,,LEAX,"D,X",* ADD THE RECORD COUNTER TO IT
